Titles,Date2_x,pm2.5_atm_a
"Δυτ. Ελλάδα: «Ντου» αγνώστων σε βάρος γονέων-μαθητών του 1ου Λυκείου Αγρινίου, στο Μεσολόγγι ",2022-05-09 20:00:00,7.529
"Δυτ. Ελλάδα: «Ντου» αγνώστων σε βάρος γονέων-μαθητών του 1ου Λυκείου Αγρινίου, στο Μεσολόγγι ",2022-05-09 21:00:00,6.224
"Δυτ. Ελλάδα: «Ντου» αγνώστων σε βάρος γονέων-μαθητών του 1ου Λυκείου Αγρινίου, στο Μεσολόγγι ",2022-05-09 22:00:00,9.869
"Δυτ. Ελλάδα: «Ντου» αγνώστων σε βάρος γονέων-μαθητών του 1ου Λυκείου Αγρινίου, στο Μεσολόγγι ",2022-05-09 23:00:00,4.498
"Δυτ. Ελλάδα: «Ντου» αγνώστων σε βάρος γονέων-μαθητών του 1ου Λυκείου Αγρινίου, στο Μεσολόγγι ",2022-05-09 02:00:00,8.396
"Δυτ. Ελλάδα: «Ντου» αγνώστων σε βάρος γονέων-μαθητών του 1ου Λυκείου Αγρινίου, στο Μεσολόγγι ",2022-05-09 16:00:00,2.009
Γέμισε με μπάνερ της Άννας Βίσση η Πάτρα - Έρχεται για μία μεγάλη συναυλία,2022-05-11 05:00:00,4.956
Γέμισε με μπάνερ της Άννας Βίσση η Πάτρα - Έρχεται για μία μεγάλη συναυλία,2022-05-11 10:00:00,4.162
Γέμισε με μπάνερ της Άννας Βίσση η Πάτρα - Έρχεται για μία μεγάλη συναυλία,2022-05-11 11:00:00,3.567
Γέμισε με μπάνερ της Άννας Βίσση η Πάτρα - Έρχεται για μία μεγάλη συναυλία,2022-05-11 12:00:00,3.832
Γέμισε με μπάνερ της Άννας Βίσση η Πάτρα - Έρχεται για μία μεγάλη συναυλία,2022-05-11 13:00:00,4.362
Γέμισε με μπάνερ της Άννας Βίσση η Πάτρα - Έρχεται για μία μεγάλη συναυλία,2022-05-11 14:00:00,3.859
Γέμισε με μπάνερ της Άννας Βίσση η Πάτρα - Έρχεται για μία μεγάλη συναυλία,2022-05-11 15:00:00,10.816
Γέμισε με μπάνερ της Άννας Βίσση η Πάτρα - Έρχεται για μία μεγάλη συναυλία,2022-05-11 16:00:00,7.964
Γέμισε με μπάνερ της Άννας Βίσση η Πάτρα - Έρχεται για μία μεγάλη συναυλία,2022-05-11 17:00:00,9.921
Γέμισε με μπάνερ της Άννας Βίσση η Πάτρα - Έρχεται για μία μεγάλη συναυλία,2022-05-11 18:00:00,9.866
Γέμισε με μπάνερ της Άννας Βίσση η Πάτρα - Έρχεται για μία μεγάλη συναυλία,2022-05-11 19:00:00,9.343
Γέμισε με μπάνερ της Άννας Βίσση η Πάτρα - Έρχεται για μία μεγάλη συναυλία,2022-05-11 20:00:00,8.548
Γέμισε με μπάνερ της Άννας Βίσση η Πάτρα - Έρχεται για μία μεγάλη συναυλία,2022-05-11 21:00:00,9.664
Γέμισε με μπάνερ της Άννας Βίσση η Πάτρα - Έρχεται για μία μεγάλη συναυλία,2022-05-11 22:00:00,8.678
Γέμισε με μπάνερ της Άννας Βίσση η Πάτρα - Έρχεται για μία μεγάλη συναυλία,2022-05-11 23:00:00,8.669
Γέμισε με μπάνερ της Άννας Βίσση η Πάτρα - Έρχεται για μία μεγάλη συναυλία,2022-05-11 01:00:00,13.966
Γέμισε με μπάνερ της Άννας Βίσση η Πάτρα - Έρχεται για μία μεγάλη συναυλία,2022-05-11 03:00:00,6.204
Γέμισε με μπάνερ της Άννας Βίσση η Πάτρα - Έρχεται για μία μεγάλη συναυλία,2022-05-11 04:00:00,6.067
Γέμισε με μπάνερ της Άννας Βίσση η Πάτρα - Έρχεται για μία μεγάλη συναυλία,2022-05-11 06:00:00,5.324
Γέμισε με μπάνερ της Άννας Βίσση η Πάτρα - Έρχεται για μία μεγάλη συναυλία,2022-05-11 07:00:00,5.988
Γέμισε με μπάνερ της Άννας Βίσση η Πάτρα - Έρχεται για μία μεγάλη συναυλία,2022-05-11 08:00:00,9.441
Γέμισε με μπάνερ της Άννας Βίσση η Πάτρα - Έρχεται για μία μεγάλη συναυλία,2022-05-11 09:00:00,7.054
Γέμισε με μπάνερ της Άννας Βίσση η Πάτρα - Έρχεται για μία μεγάλη συναυλία,2022-05-11 00:00:00,9.016
Γέμισε με μπάνερ της Άννας Βίσση η Πάτρα - Έρχεται για μία μεγάλη συναυλία,2022-05-11 02:00:00,6.392
Πάτρα: Σοβαρό τροχαίο για τον δικηγόρο της οικογένειας της σπιτονοικοκυράς της Ρούλας,2022-05-16 00:00:00,15.73
Πάτρα: Σοβαρό τροχαίο για τον δικηγόρο της οικογένειας της σπιτονοικοκυράς της Ρούλας,2022-05-16 01:00:00,16.305
Πάτρα: Σοβαρό τροχαίο για τον δικηγόρο της οικογένειας της σπιτονοικοκυράς της Ρούλας,2022-05-16 02:00:00,17.252
Πάτρα: Σοβαρό τροχαίο για τον δικηγόρο της οικογένειας της σπιτονοικοκυράς της Ρούλας,2022-05-16 03:00:00,18.814
Πάτρα: Σοβαρό τροχαίο για τον δικηγόρο της οικογένειας της σπιτονοικοκυράς της Ρούλας,2022-05-16 04:00:00,19.217
Πάτρα: Σοβαρό τροχαίο για τον δικηγόρο της οικογένειας της σπιτονοικοκυράς της Ρούλας,2022-05-16 05:00:00,19.627
Πάτρα: Σοβαρό τροχαίο για τον δικηγόρο της οικογένειας της σπιτονοικοκυράς της Ρούλας,2022-05-16 06:00:00,19.272
Πάτρα: Σοβαρό τροχαίο για τον δικηγόρο της οικογένειας της σπιτονοικοκυράς της Ρούλας,2022-05-16 07:00:00,16.798000000000002
Πάτρα: Σοβαρό τροχαίο για τον δικηγόρο της οικογένειας της σπιτονοικοκυράς της Ρούλας,2022-05-16 08:00:00,21.869
Πάτρα: Σοβαρό τροχαίο για τον δικηγόρο της οικογένειας της σπιτονοικοκυράς της Ρούλας,2022-05-16 09:00:00,23.931
Πάτρα: Σοβαρό τροχαίο για τον δικηγόρο της οικογένειας της σπιτονοικοκυράς της Ρούλας,2022-05-16 10:00:00,22.55
Πάτρα: Σοβαρό τροχαίο για τον δικηγόρο της οικογένειας της σπιτονοικοκυράς της Ρούλας,2022-05-16 11:00:00,19.774
Πάτρα: Σοβαρό τροχαίο για τον δικηγόρο της οικογένειας της σπιτονοικοκυράς της Ρούλας,2022-05-16 12:00:00,19.381
Πάτρα: Σοβαρό τροχαίο για τον δικηγόρο της οικογένειας της σπιτονοικοκυράς της Ρούλας,2022-05-16 13:00:00,20.302
Πάτρα: Σοβαρό τροχαίο για τον δικηγόρο της οικογένειας της σπιτονοικοκυράς της Ρούλας,2022-05-16 14:00:00,20.862
Πάτρα: Σοβαρό τροχαίο για τον δικηγόρο της οικογένειας της σπιτονοικοκυράς της Ρούλας,2022-05-16 15:00:00,18.824
Πάτρα: Σοβαρό τροχαίο για τον δικηγόρο της οικογένειας της σπιτονοικοκυράς της Ρούλας,2022-05-16 16:00:00,16.455
Πάτρα: Σοβαρό τροχαίο για τον δικηγόρο της οικογένειας της σπιτονοικοκυράς της Ρούλας,2022-05-16 17:00:00,15.859
Πάτρα: Σοβαρό τροχαίο για τον δικηγόρο της οικογένειας της σπιτονοικοκυράς της Ρούλας,2022-05-16 18:00:00,15.535
Πάτρα: Σοβαρό τροχαίο για τον δικηγόρο της οικογένειας της σπιτονοικοκυράς της Ρούλας,2022-05-16 19:00:00,16.776
Πάτρα: Σοβαρό τροχαίο για τον δικηγόρο της οικογένειας της σπιτονοικοκυράς της Ρούλας,2022-05-16 20:00:00,19.61
Πάτρα: Σοβαρό τροχαίο για τον δικηγόρο της οικογένειας της σπιτονοικοκυράς της Ρούλας,2022-05-16 21:00:00,21.329
Πάτρα: Σοβαρό τροχαίο για τον δικηγόρο της οικογένειας της σπιτονοικοκυράς της Ρούλας,2022-05-16 22:00:00,18.756
Πάτρα: Σοβαρό τροχαίο για τον δικηγόρο της οικογένειας της σπιτονοικοκυράς της Ρούλας,2022-05-16 23:00:00,17.609
Πάτρα: Σε ύφεση η φωτιά στο Πλατάνι- ΦΩΤΟ,2022-05-18 00:00:00,17.947
Πάτρα: Σε ύφεση η φωτιά στο Πλατάνι- ΦΩΤΟ,2022-05-18 01:00:00,19.08
Πάτρα: Σε ύφεση η φωτιά στο Πλατάνι- ΦΩΤΟ,2022-05-18 02:00:00,19.979
Πάτρα: Σε ύφεση η φωτιά στο Πλατάνι- ΦΩΤΟ,2022-05-18 03:00:00,22.647
Πάτρα: Σε ύφεση η φωτιά στο Πλατάνι- ΦΩΤΟ,2022-05-18 04:00:00,23.187
Πάτρα: Σε ύφεση η φωτιά στο Πλατάνι- ΦΩΤΟ,2022-05-18 05:00:00,22.396
Πάτρα: Σε ύφεση η φωτιά στο Πλατάνι- ΦΩΤΟ,2022-05-18 06:00:00,22.837
Πάτρα: Σε ύφεση η φωτιά στο Πλατάνι- ΦΩΤΟ,2022-05-18 07:00:00,24.038
Πάτρα: Σε ύφεση η φωτιά στο Πλατάνι- ΦΩΤΟ,2022-05-18 08:00:00,25.409
Πάτρα: Σε ύφεση η φωτιά στο Πλατάνι- ΦΩΤΟ,2022-05-18 09:00:00,24.723
Πάτρα: Σε ύφεση η φωτιά στο Πλατάνι- ΦΩΤΟ,2022-05-18 10:00:00,25.922
Πάτρα: Σε ύφεση η φωτιά στο Πλατάνι- ΦΩΤΟ,2022-05-18 11:00:00,26.678
Πάτρα: Σε ύφεση η φωτιά στο Πλατάνι- ΦΩΤΟ,2022-05-18 12:00:00,26.056
Πάτρα: Σε ύφεση η φωτιά στο Πλατάνι- ΦΩΤΟ,2022-05-18 13:00:00,19.532
Πάτρα: Σε ύφεση η φωτιά στο Πλατάνι- ΦΩΤΟ,2022-05-18 14:00:00,19.781
Πάτρα: Σε ύφεση η φωτιά στο Πλατάνι- ΦΩΤΟ,2022-05-18 15:00:00,18.698
Πάτρα: Σε ύφεση η φωτιά στο Πλατάνι- ΦΩΤΟ,2022-05-18 16:00:00,15.877
Πάτρα: Σε ύφεση η φωτιά στο Πλατάνι- ΦΩΤΟ,2022-05-18 17:00:00,15.69
Πάτρα: Σε ύφεση η φωτιά στο Πλατάνι- ΦΩΤΟ,2022-05-18 18:00:00,17.534
Πάτρα: Σε ύφεση η φωτιά στο Πλατάνι- ΦΩΤΟ,2022-05-18 19:00:00,16.87
Πάτρα: Σε ύφεση η φωτιά στο Πλατάνι- ΦΩΤΟ,2022-05-18 20:00:00,18.092
Πάτρα: Σε ύφεση η φωτιά στο Πλατάνι- ΦΩΤΟ,2022-05-18 21:00:00,12.53
Πάτρα: Σε ύφεση η φωτιά στο Πλατάνι- ΦΩΤΟ,2022-05-18 22:00:00,10.6165
Πάτρα: Σε ύφεση η φωτιά στο Πλατάνι- ΦΩΤΟ,2022-05-18 23:00:00,8.004
"Πάτρα: Τροχαίο στην παλιά Εθνική στο Ακταίο, με τραυματισμό- ΦΩΤΟ",2022-05-19 00:00:00,5.324999999999999
"Πάτρα: Τροχαίο στην παλιά Εθνική στο Ακταίο, με τραυματισμό- ΦΩΤΟ",2022-05-19 01:00:00,4.970000000000001
"Πάτρα: Τροχαίο στην παλιά Εθνική στο Ακταίο, με τραυματισμό- ΦΩΤΟ",2022-05-19 02:00:00,1.8485
"Πάτρα: Τροχαίο στην παλιά Εθνική στο Ακταίο, με τραυματισμό- ΦΩΤΟ",2022-05-19 04:00:00,0.24
"Πάτρα: Τροχαίο στην παλιά Εθνική στο Ακταίο, με τραυματισμό- ΦΩΤΟ",2022-05-19 05:00:00,1.107
"Πάτρα: Τροχαίο στην παλιά Εθνική στο Ακταίο, με τραυματισμό- ΦΩΤΟ",2022-05-19 06:00:00,1.162
"Πάτρα: Τροχαίο στην παλιά Εθνική στο Ακταίο, με τραυματισμό- ΦΩΤΟ",2022-05-19 07:00:00,1.12
"Πάτρα: Τροχαίο στην παλιά Εθνική στο Ακταίο, με τραυματισμό- ΦΩΤΟ",2022-05-19 08:00:00,1.265
"Πάτρα: Τροχαίο στην παλιά Εθνική στο Ακταίο, με τραυματισμό- ΦΩΤΟ",2022-05-19 09:00:00,1.716
"Πάτρα: Τροχαίο στην παλιά Εθνική στο Ακταίο, με τραυματισμό- ΦΩΤΟ",2022-05-19 10:00:00,2.616
"Πάτρα: Τροχαίο στην παλιά Εθνική στο Ακταίο, με τραυματισμό- ΦΩΤΟ",2022-05-19 11:00:00,2.706
"Πάτρα: Τροχαίο στην παλιά Εθνική στο Ακταίο, με τραυματισμό- ΦΩΤΟ",2022-05-19 12:00:00,2.726
"Πάτρα: Τροχαίο στην παλιά Εθνική στο Ακταίο, με τραυματισμό- ΦΩΤΟ",2022-05-19 13:00:00,2.968
"Πάτρα: Τροχαίο στην παλιά Εθνική στο Ακταίο, με τραυματισμό- ΦΩΤΟ",2022-05-19 14:00:00,3.002
"Πάτρα: Τροχαίο στην παλιά Εθνική στο Ακταίο, με τραυματισμό- ΦΩΤΟ",2022-05-19 15:00:00,2.592
"Πάτρα: Τροχαίο στην παλιά Εθνική στο Ακταίο, με τραυματισμό- ΦΩΤΟ",2022-05-19 16:00:00,2.5045
"Πάτρα: Τροχαίο στην παλιά Εθνική στο Ακταίο, με τραυματισμό- ΦΩΤΟ",2022-05-19 17:00:00,2.309
"Πάτρα: Τροχαίο στην παλιά Εθνική στο Ακταίο, με τραυματισμό- ΦΩΤΟ",2022-05-19 18:00:00,1.838
"Πάτρα: Τροχαίο στην παλιά Εθνική στο Ακταίο, με τραυματισμό- ΦΩΤΟ",2022-05-19 19:00:00,1.724
"Πάτρα: Τροχαίο στην παλιά Εθνική στο Ακταίο, με τραυματισμό- ΦΩΤΟ",2022-05-19 20:00:00,1.971
"Πάτρα: Τροχαίο στην παλιά Εθνική στο Ακταίο, με τραυματισμό- ΦΩΤΟ",2022-05-19 21:00:00,1.794
"Πάτρα: Τροχαίο στην παλιά Εθνική στο Ακταίο, με τραυματισμό- ΦΩΤΟ",2022-05-19 22:00:00,1.8
"Πάτρα: Τροχαίο στην παλιά Εθνική στο Ακταίο, με τραυματισμό- ΦΩΤΟ",2022-05-19 23:00:00,2.199
