,Title,time_stamp,pm2.5_atm_a
191,Θεαματική η προσέλευση του κόσμου στο Street Food Fest 2023 στο πρώτο τετραήμερο ,2023-05-18 23:00:00,4.739
192,ΣΑΣΠ: Αγώνας πρακτικής σκοποβολής όπλων χειρός Handgun IPSC LEVEL I,2023-05-18 00:00:00,13.264
193,ΣΑΣΠ: Αγώνας πρακτικής σκοποβολής όπλων χειρός Handgun IPSC LEVEL I,2023-05-18 01:00:00,12.863
194,ΣΑΣΠ: Αγώνας πρακτικής σκοποβολής όπλων χειρός Handgun IPSC LEVEL I,2023-05-18 02:00:00,13.262
195,ΣΑΣΠ: Αγώνας πρακτικής σκοποβολής όπλων χειρός Handgun IPSC LEVEL I,2023-05-18 03:00:00,11.753
196,ΣΑΣΠ: Αγώνας πρακτικής σκοποβολής όπλων χειρός Handgun IPSC LEVEL I,2023-05-18 04:00:00,12.421
197,ΣΑΣΠ: Αγώνας πρακτικής σκοποβολής όπλων χειρός Handgun IPSC LEVEL I,2023-05-18 05:00:00,11.238
198,ΣΑΣΠ: Αγώνας πρακτικής σκοποβολής όπλων χειρός Handgun IPSC LEVEL I,2023-05-18 06:00:00,9.64
199,ΣΑΣΠ: Αγώνας πρακτικής σκοποβολής όπλων χειρός Handgun IPSC LEVEL I,2023-05-18 07:00:00,9.309
200,ΣΑΣΠ: Αγώνας πρακτικής σκοποβολής όπλων χειρός Handgun IPSC LEVEL I,2023-05-18 08:00:00,9.129
201,ΣΑΣΠ: Αγώνας πρακτικής σκοποβολής όπλων χειρός Handgun IPSC LEVEL I,2023-05-18 09:00:00,8.502
202,ΣΑΣΠ: Αγώνας πρακτικής σκοποβολής όπλων χειρός Handgun IPSC LEVEL I,2023-05-18 10:00:00,6.393
203,ΣΑΣΠ: Αγώνας πρακτικής σκοποβολής όπλων χειρός Handgun IPSC LEVEL I,2023-05-18 11:00:00,6.763
204,ΣΑΣΠ: Αγώνας πρακτικής σκοποβολής όπλων χειρός Handgun IPSC LEVEL I,2023-05-18 12:00:00,5.921
205,ΣΑΣΠ: Αγώνας πρακτικής σκοποβολής όπλων χειρός Handgun IPSC LEVEL I,2023-05-18 13:00:00,4.715
206,ΣΑΣΠ: Αγώνας πρακτικής σκοποβολής όπλων χειρός Handgun IPSC LEVEL I,2023-05-18 14:00:00,4.671
207,ΣΑΣΠ: Αγώνας πρακτικής σκοποβολής όπλων χειρός Handgun IPSC LEVEL I,2023-05-18 15:00:00,5.081
208,ΣΑΣΠ: Αγώνας πρακτικής σκοποβολής όπλων χειρός Handgun IPSC LEVEL I,2023-05-18 16:00:00,5.423
209,ΣΑΣΠ: Αγώνας πρακτικής σκοποβολής όπλων χειρός Handgun IPSC LEVEL I,2023-05-18 17:00:00,6.092
210,ΣΑΣΠ: Αγώνας πρακτικής σκοποβολής όπλων χειρός Handgun IPSC LEVEL I,2023-05-18 18:00:00,6.882
211,ΣΑΣΠ: Αγώνας πρακτικής σκοποβολής όπλων χειρός Handgun IPSC LEVEL I,2023-05-18 19:00:00,6.472
212,ΣΑΣΠ: Αγώνας πρακτικής σκοποβολής όπλων χειρός Handgun IPSC LEVEL I,2023-05-18 20:00:00,5.472
213,ΣΑΣΠ: Αγώνας πρακτικής σκοποβολής όπλων χειρός Handgun IPSC LEVEL I,2023-05-18 21:00:00,4.625
214,ΣΑΣΠ: Αγώνας πρακτικής σκοποβολής όπλων χειρός Handgun IPSC LEVEL I,2023-05-18 22:00:00,4.594
215,ΣΑΣΠ: Αγώνας πρακτικής σκοποβολής όπλων χειρός Handgun IPSC LEVEL I,2023-05-18 23:00:00,4.739
216,Εκλογές 2023: Επιστροφή πινακίδων και αδειών οδήγησης,2023-05-18 00:00:00,13.264
217,Εκλογές 2023: Επιστροφή πινακίδων και αδειών οδήγησης,2023-05-18 01:00:00,12.863
218,Εκλογές 2023: Επιστροφή πινακίδων και αδειών οδήγησης,2023-05-18 02:00:00,13.262
219,Εκλογές 2023: Επιστροφή πινακίδων και αδειών οδήγησης,2023-05-18 03:00:00,11.753
220,Εκλογές 2023: Επιστροφή πινακίδων και αδειών οδήγησης,2023-05-18 04:00:00,12.421
221,Εκλογές 2023: Επιστροφή πινακίδων και αδειών οδήγησης,2023-05-18 05:00:00,11.238
222,Εκλογές 2023: Επιστροφή πινακίδων και αδειών οδήγησης,2023-05-18 06:00:00,9.64
223,Εκλογές 2023: Επιστροφή πινακίδων και αδειών οδήγησης,2023-05-18 07:00:00,9.309
224,Εκλογές 2023: Επιστροφή πινακίδων και αδειών οδήγησης,2023-05-18 08:00:00,9.129
225,Εκλογές 2023: Επιστροφή πινακίδων και αδειών οδήγησης,2023-05-18 09:00:00,8.502
226,Εκλογές 2023: Επιστροφή πινακίδων και αδειών οδήγησης,2023-05-18 10:00:00,6.393
227,Εκλογές 2023: Επιστροφή πινακίδων και αδειών οδήγησης,2023-05-18 11:00:00,6.763
228,Εκλογές 2023: Επιστροφή πινακίδων και αδειών οδήγησης,2023-05-18 12:00:00,5.921
229,Εκλογές 2023: Επιστροφή πινακίδων και αδειών οδήγησης,2023-05-18 13:00:00,4.715
230,Εκλογές 2023: Επιστροφή πινακίδων και αδειών οδήγησης,2023-05-18 14:00:00,4.671
231,Εκλογές 2023: Επιστροφή πινακίδων και αδειών οδήγησης,2023-05-18 15:00:00,5.081
232,Εκλογές 2023: Επιστροφή πινακίδων και αδειών οδήγησης,2023-05-18 16:00:00,5.423
233,Εκλογές 2023: Επιστροφή πινακίδων και αδειών οδήγησης,2023-05-18 17:00:00,6.092
234,Εκλογές 2023: Επιστροφή πινακίδων και αδειών οδήγησης,2023-05-18 18:00:00,6.882
235,Εκλογές 2023: Επιστροφή πινακίδων και αδειών οδήγησης,2023-05-18 19:00:00,6.472
236,Εκλογές 2023: Επιστροφή πινακίδων και αδειών οδήγησης,2023-05-18 20:00:00,5.472
237,Εκλογές 2023: Επιστροφή πινακίδων και αδειών οδήγησης,2023-05-18 21:00:00,4.625
238,Εκλογές 2023: Επιστροφή πινακίδων και αδειών οδήγησης,2023-05-18 22:00:00,4.594
239,Εκλογές 2023: Επιστροφή πινακίδων και αδειών οδήγησης,2023-05-18 23:00:00,4.739
240,Πάτρα: Κάλεσμα για αιμοδοσία απευθύνει η «Φλέβα Ζωής» για την Πέμπτη 9/3/2023,2023-03-06 00:00:00,191.252
241,Πάτρα: Κάλεσμα για αιμοδοσία απευθύνει η «Φλέβα Ζωής» για την Πέμπτη 9/3/2023,2023-03-06 01:00:00,181.772
242,Πάτρα: Κάλεσμα για αιμοδοσία απευθύνει η «Φλέβα Ζωής» για την Πέμπτη 9/3/2023,2023-03-06 02:00:00,173.213
243,Πάτρα: Κάλεσμα για αιμοδοσία απευθύνει η «Φλέβα Ζωής» για την Πέμπτη 9/3/2023,2023-03-06 03:00:00,183.3
244,Πάτρα: Κάλεσμα για αιμοδοσία απευθύνει η «Φλέβα Ζωής» για την Πέμπτη 9/3/2023,2023-03-06 04:00:00,198.833
245,Πάτρα: Κάλεσμα για αιμοδοσία απευθύνει η «Φλέβα Ζωής» για την Πέμπτη 9/3/2023,2023-03-06 05:00:00,192.358
246,Πάτρα: Κάλεσμα για αιμοδοσία απευθύνει η «Φλέβα Ζωής» για την Πέμπτη 9/3/2023,2023-03-06 06:00:00,193.523
247,Πάτρα: Κάλεσμα για αιμοδοσία απευθύνει η «Φλέβα Ζωής» για την Πέμπτη 9/3/2023,2023-03-06 07:00:00,157.01
248,Πάτρα: Κάλεσμα για αιμοδοσία απευθύνει η «Φλέβα Ζωής» για την Πέμπτη 9/3/2023,2023-03-06 08:00:00,81.703
249,Πάτρα: Κάλεσμα για αιμοδοσία απευθύνει η «Φλέβα Ζωής» για την Πέμπτη 9/3/2023,2023-03-06 09:00:00,72.443
250,Πάτρα: Κάλεσμα για αιμοδοσία απευθύνει η «Φλέβα Ζωής» για την Πέμπτη 9/3/2023,2023-03-06 10:00:00,49.148
251,Πάτρα: Κάλεσμα για αιμοδοσία απευθύνει η «Φλέβα Ζωής» για την Πέμπτη 9/3/2023,2023-03-06 11:00:00,14.979
252,Πάτρα: Κάλεσμα για αιμοδοσία απευθύνει η «Φλέβα Ζωής» για την Πέμπτη 9/3/2023,2023-03-06 12:00:00,7.121
253,Πάτρα: Κάλεσμα για αιμοδοσία απευθύνει η «Φλέβα Ζωής» για την Πέμπτη 9/3/2023,2023-03-06 13:00:00,20.221
254,Πάτρα: Κάλεσμα για αιμοδοσία απευθύνει η «Φλέβα Ζωής» για την Πέμπτη 9/3/2023,2023-03-06 14:00:00,30.978
255,Πάτρα: Κάλεσμα για αιμοδοσία απευθύνει η «Φλέβα Ζωής» για την Πέμπτη 9/3/2023,2023-03-06 15:00:00,9.898
256,Πάτρα: Κάλεσμα για αιμοδοσία απευθύνει η «Φλέβα Ζωής» για την Πέμπτη 9/3/2023,2023-03-06 16:00:00,35.296
257,Πάτρα: Κάλεσμα για αιμοδοσία απευθύνει η «Φλέβα Ζωής» για την Πέμπτη 9/3/2023,2023-03-06 17:00:00,59.184
258,Πάτρα: Κάλεσμα για αιμοδοσία απευθύνει η «Φλέβα Ζωής» για την Πέμπτη 9/3/2023,2023-03-06 18:00:00,117.745
259,Πάτρα: Κάλεσμα για αιμοδοσία απευθύνει η «Φλέβα Ζωής» για την Πέμπτη 9/3/2023,2023-03-06 19:00:00,104.633
260,Πάτρα: Κάλεσμα για αιμοδοσία απευθύνει η «Φλέβα Ζωής» για την Πέμπτη 9/3/2023,2023-03-06 20:00:00,106.844
261,Πάτρα: Κάλεσμα για αιμοδοσία απευθύνει η «Φλέβα Ζωής» για την Πέμπτη 9/3/2023,2023-03-06 21:00:00,124.43
262,Πάτρα: Κάλεσμα για αιμοδοσία απευθύνει η «Φλέβα Ζωής» για την Πέμπτη 9/3/2023,2023-03-06 22:00:00,142.221
263,Πάτρα: Κάλεσμα για αιμοδοσία απευθύνει η «Φλέβα Ζωής» για την Πέμπτη 9/3/2023,2023-03-06 23:00:00,142.521
264,Πλήθος κόσμου στην κεντρική προεκλογική εκδήλωση του Γιώργου Κυριακόπουλου ,2023-05-17 00:00:00,8.022
265,Πλήθος κόσμου στην κεντρική προεκλογική εκδήλωση του Γιώργου Κυριακόπουλου ,2023-05-17 01:00:00,7.258
266,Πλήθος κόσμου στην κεντρική προεκλογική εκδήλωση του Γιώργου Κυριακόπουλου ,2023-05-17 02:00:00,8.09
267,Πλήθος κόσμου στην κεντρική προεκλογική εκδήλωση του Γιώργου Κυριακόπουλου ,2023-05-17 03:00:00,9.309
268,Πλήθος κόσμου στην κεντρική προεκλογική εκδήλωση του Γιώργου Κυριακόπουλου ,2023-05-17 04:00:00,10.313
269,Πλήθος κόσμου στην κεντρική προεκλογική εκδήλωση του Γιώργου Κυριακόπουλου ,2023-05-17 05:00:00,10.764
270,Πλήθος κόσμου στην κεντρική προεκλογική εκδήλωση του Γιώργου Κυριακόπουλου ,2023-05-17 06:00:00,7.978
271,Πλήθος κόσμου στην κεντρική προεκλογική εκδήλωση του Γιώργου Κυριακόπουλου ,2023-05-17 07:00:00,9.171
272,Πλήθος κόσμου στην κεντρική προεκλογική εκδήλωση του Γιώργου Κυριακόπουλου ,2023-05-17 08:00:00,8.869
273,Πλήθος κόσμου στην κεντρική προεκλογική εκδήλωση του Γιώργου Κυριακόπουλου ,2023-05-17 09:00:00,7.33
274,Πλήθος κόσμου στην κεντρική προεκλογική εκδήλωση του Γιώργου Κυριακόπουλου ,2023-05-17 10:00:00,7.332
275,Πλήθος κόσμου στην κεντρική προεκλογική εκδήλωση του Γιώργου Κυριακόπουλου ,2023-05-17 11:00:00,4.691
276,Πλήθος κόσμου στην κεντρική προεκλογική εκδήλωση του Γιώργου Κυριακόπουλου ,2023-05-17 12:00:00,4.459
277,Πλήθος κόσμου στην κεντρική προεκλογική εκδήλωση του Γιώργου Κυριακόπουλου ,2023-05-17 13:00:00,6.243
278,Πλήθος κόσμου στην κεντρική προεκλογική εκδήλωση του Γιώργου Κυριακόπουλου ,2023-05-17 14:00:00,8.918
279,Πλήθος κόσμου στην κεντρική προεκλογική εκδήλωση του Γιώργου Κυριακόπουλου ,2023-05-17 15:00:00,8.477
280,Πλήθος κόσμου στην κεντρική προεκλογική εκδήλωση του Γιώργου Κυριακόπουλου ,2023-05-17 16:00:00,8.537
281,Πλήθος κόσμου στην κεντρική προεκλογική εκδήλωση του Γιώργου Κυριακόπουλου ,2023-05-17 17:00:00,9.024
282,Πλήθος κόσμου στην κεντρική προεκλογική εκδήλωση του Γιώργου Κυριακόπουλου ,2023-05-17 18:00:00,10.902
283,Πλήθος κόσμου στην κεντρική προεκλογική εκδήλωση του Γιώργου Κυριακόπουλου ,2023-05-17 19:00:00,11.466
284,Πλήθος κόσμου στην κεντρική προεκλογική εκδήλωση του Γιώργου Κυριακόπουλου ,2023-05-17 20:00:00,11.713
285,Πλήθος κόσμου στην κεντρική προεκλογική εκδήλωση του Γιώργου Κυριακόπουλου ,2023-05-17 21:00:00,11.86
286,Πλήθος κόσμου στην κεντρική προεκλογική εκδήλωση του Γιώργου Κυριακόπουλου ,2023-05-17 22:00:00,12.209
287,Πλήθος κόσμου στην κεντρική προεκλογική εκδήλωση του Γιώργου Κυριακόπουλου ,2023-05-17 23:00:00,12.797
288,Στο Γήπεδο του Απόλλωνα Πατρών η Ευσταθία Γιαννιά,2023-05-17 00:00:00,8.022
289,Στο Γήπεδο του Απόλλωνα Πατρών η Ευσταθία Γιαννιά,2023-05-17 01:00:00,7.258
